attendance,cgpa,backlogs,fees_flag,suspension_flag,gender,broad_phase
72.83020774269264,7.759641336495465,1,1,0,M,1
74.76639796702241,6.232325249736926,2,0,0,F,1
73.13619904684892,7.1821050225633085,0,0,0,M,1
79.16898713320555,6.896303281202389,2,0,0,F,1
70.4501881154493,6.566288804019312,2,1,0,M,1
81.61112791489599,6.745788525338979,0,0,0,F,1
70.17964130257272,6.500702368386625,0,0,0,M,1
75.94069317262385,6.97939390421838,1,0,0,F,1
70.8811928341521,7.563691037008184,1,0,0,F,1
73.54229492912178,7.759068812203337,0,0,0,M,1
76.06884242289944,6.454217617533013,2,0,0,M,1
72.49018556369187,7.747153408916985,2,1,0,F,1
72.99079331213915,6.550259047990243,2,0,0,M,1
76.18784605792271,6.445420125148818,1,0,0,M,1
74.263937663726,7.12704708431413,0,0,0,F,1
80.89287876665266,6.791572457703135,0,0,0,M,1
77.24234400483591,6.884552100166736,1,1,0,F,1
78.84908805993578,7.671146328811751,0,0,0,M,1
83.49981677505957,6.6488476301897546,1,0,0,M,1
80.44700257110125,6.794234601492648,0,0,0,F,1
77.11779135504761,6.406246271423537,2,0,0,M,1
82.68511944939351,6.862514545108707,1,0,0,F,1
79.51644483510127,7.521537175642727,0,0,0,F,1
74.4093947574965,7.149287792540871,1,0,0,F,1
71.22725001605227,6.46950476928592,1,0,0,F,1
78.61075045499135,6.825731488892067,0,0,0,M,1
80.29261284042857,6.642776044848972,0,0,0,F,1
80.58475768098423,7.48114192878795,1,1,0,M,1
82.74901757335155,6.782479329872625,2,0,0,M,1
81.64611564179214,7.853567671793137,2,1,0,M,1
77.44584172414893,6.761458132769274,1,0,0,F,1
80.83451261532845,7.150390156933346,2,1,0,M,1
83.01879900658744,6.343365040581121,0,0,0,F,1
79.26267389846095,6.613917117372592,2,0,0,F,1
81.93556346553046,6.368430079049007,1,0,0,M,1
77.71739106551337,6.8454507724500875,2,0,0,F,1
81.90499837111031,6.258867793942724,0,0,0,M,1
71.85709681709054,6.098172930315549,1,0,0,M,1
84.2030579629713,6.000623936289231,2,0,0,F,1
71.11709757291328,7.403612888758068,0,0,0,M,1
70.56488954832457,6.041216034844754,1,0,0,F,1
70.59816765524803,7.84736627194209,2,0,0,M,1
79.52653210696613,7.494140496620356,1,1,0,M,1
73.86954890403679,6.756199175864712,1,0,0,F,1
79.9175652495138,7.771679785450267,1,1,0,F,1
73.39181233826066,7.55905362151957,1,0,0,F,1
73.31760531843867,6.7759730954525725,0,0,0,F,1
82.67693153136044,6.568804041270289,1,0,0,F,1
71.93367832747022,6.3251958354616695,2,0,0,M,1
76.82630640172734,7.726963155520223,2,0,0,F,1
79.40070530775722,6.672628258562765,1,0,0,M,1
73.1253418067034,6.157881172312215,1,0,0,M,1
84.27108431846517,6.716375475538666,1,0,0,F,1
82.34817682638267,6.237349741720599,0,1,0,F,1
81.91498518008413,6.628525514636979,2,1,0,M,1
79.13604421113044,7.1170232430345655,1,0,0,M,1
83.9554252970818,7.649593064549181,1,1,0,M,1
77.20414986744404,6.419213741771069,1,0,0,M,1
84.07610151714256,7.3675268903007565,0,0,0,F,1
70.12497279962278,7.4076579878075375,0,0,0,F,1
80.2178117809494,7.837232360348663,1,0,0,M,1
70.91669272833758,6.036288409074627,1,0,0,M,1
78.0481874123675,6.06254841101082,1,0,0,F,1
70.23466656707664,7.545704082193993,2,1,0,M,1
78.29385565940248,7.074070834821736,0,0,0,M,1
79.28624602306489,6.568913606967158,0,0,0,F,1
83.23948992311868,7.532332081702693,2,0,0,F,1
75.45978677799764,7.856281616649506,2,0,0,M,1
76.23731487159701,6.710299675576207,1,0,0,M,1
78.64441899720964,6.755969707098195,1,0,0,F,1
75.0846335404823,7.556428332074463,2,0,0,F,1
71.49949075468056,7.543835040650541,2,0,0,M,1
74.80615172624442,6.534245773770473,2,0,0,F,1
75.96907311508866,6.775046751950195,1,0,0,F,1
77.2516035650424,7.958876881090852,0,0,0,M,1
74.77068604335238,6.987486694396831,1,0,0,M,1
82.31902122932662,6.054010320300467,1,0,0,F,1
78.11548154373551,7.515399657188959,2,0,0,M,1
84.54172957178798,7.837979471293988,2,1,0,F,1
75.80960817923848,6.0505684448958625,0,0,0,F,1
80.53030932899935,7.813309726022929,2,1,0,F,1
71.66783141313148,7.171980966774617,2,0,0,M,1
83.74316932348339,6.818917109020522,2,1,0,M,1
75.63989016424352,6.217438005665283,0,0,0,F,1
75.24457437790753,7.561107658783897,2,1,0,M,1
76.33170120747896,7.212742977355431,0,0,0,M,1
74.09801730453135,7.695068312390045,1,0,0,M,1
74.638064831603,6.342057708341207,2,0,0,F,1
71.63967357394344,6.730172637988282,0,0,0,M,1
73.39532485040243,7.191185651204001,0,0,0,M,1
81.51177445761628,7.626874076556134,0,0,0,F,1
83.65742784515275,6.518192595295612,1,0,0,M,1
80.82507870665485,7.783172372402027,2,0,0,M,1
70.02669424639811,6.149496817739004,0,1,0,M,1
74.30015386362827,6.134769744661894,0,0,0,M,1
80.43434236639717,7.0880293771825755,0,0,0,F,1
80.28776781095871,6.342460362564534,2,0,0,M,1
73.13414797046747,6.851804228327342,2,0,0,M,1
75.50253315624288,7.4020186866090105,1,1,0,M,1
82.60638000976515,7.717178490073971,1,0,0,M,1
81.9047365381379,7.561093972228191,1,0,0,M,1
77.91999111269652,6.880847011403999,0,1,0,F,1
76.4820166205827,6.840213566403143,0,0,0,Other,1
76.09459987313816,7.966529006939965,0,0,0,Other,1
79.0912512893235,6.7488540588330626,1,1,0,M,1
75.44848302098302,7.830560342195576,1,0,0,F,1
74.51211259484427,7.1851671685607705,1,0,0,M,1
73.04008921417939,7.845312421256384,0,0,0,F,1
74.12618480524027,7.01334164480224,1,1,0,F,1
80.7733893146954,6.286456687648027,1,0,0,Other,1
70.37238012800773,7.9557877259715895,2,0,0,F,1
74.62645396778393,7.111088738641582,1,1,0,F,1
80.9745747072919,6.931288587645559,0,0,0,F,1
74.91472939225376,7.836248805866361,2,0,0,F,1
81.89523966633614,6.197378741875115,0,1,0,M,1
83.08752329461304,6.778725059076724,1,1,0,F,1
70.67721002090381,6.339639924451916,0,1,0,M,1
80.78294316181103,6.8919618492209995,2,0,0,F,1
70.91028201438652,7.069279102691185,2,1,0,M,1
79.05891602819325,6.18349308994467,0,0,0,M,1
84.81929152328763,6.148615270384874,2,0,0,M,1
79.72252491488528,7.390400595407273,2,0,0,M,1
76.56358343064993,6.80755300279192,0,0,0,F,1
81.61223790825446,6.788625327389078,1,0,0,M,1
82.20839409208676,6.569584665445541,2,0,0,M,1
76.31807144507532,6.48542621448518,1,0,0,M,1
79.2651532394152,6.4814931333575965,2,0,0,F,1
83.45122809946182,6.93697642718634,0,0,0,F,1
77.09446010186518,7.918675020136783,2,0,0,M,1
70.63219588394516,6.241512252074289,2,0,0,M,1
82.0203329266371,6.129169289775705,2,0,0,F,1
76.11012855398117,6.75761935375553,2,0,0,F,1
83.23683202803015,7.688790746902449,1,0,0,M,1
70.79639906324113,7.858125749085578,1,1,0,F,1
77.15426958427017,6.001954382908164,1,0,0,F,1
76.90568976378334,7.289901703037507,2,0,0,M,1
81.86630633225141,6.670692575916698,2,0,0,M,1
82.01393102779564,7.538101218650297,0,0,0,F,1
72.0105372189573,7.613159073025718,0,0,0,M,1
71.32331548818566,7.773375514453025,2,0,0,F,1
82.56459570404172,7.0589714491941615,1,0,0,F,1
78.2210788007904,6.342129758453153,1,0,0,F,1
75.0630976737756,6.558767762128492,0,0,0,F,1
82.00781791661922,6.029129526336976,0,0,0,M,1
83.67289096029783,6.855410504280556,0,1,0,F,1
80.44341893086752,6.913561231863027,2,0,0,M,1
77.65911664137514,6.335873089893956,0,0,0,F,1
78.02956799590487,7.372840725756374,0,0,0,F,1
73.47887337947098,6.410663150625001,0,0,0,M,1
75.29783993633714,7.016194508883893,2,0,0,M,1
74.09645139935652,6.734146454741495,0,0,0,M,1
75.40338045015699,7.911491502660934,2,1,0,F,1
79.10465742480491,6.541173519814469,1,0,0,F,1
82.68202959073056,6.072316514057544,0,0,0,F,1
78.49444044622064,6.7381147086626285,0,0,0,F,1
70.454983510062,7.842282412273372,2,0,0,M,1
80.28879656710724,7.533055173956537,0,1,0,M,1
84.1758632438779,6.914851508146162,1,0,0,M,1
71.1671765643551,6.741845373871174,1,0,0,F,1
73.51302938876988,6.5811936255229835,2,0,0,M,1
80.24391830294289,6.478927819996468,1,1,0,F,1
78.42813613658396,6.493189698061659,0,0,0,F,1
72.1128606524791,7.2814999226062245,2,0,0,F,1
83.95487918042521,6.982546937767805,1,0,0,M,1
76.19575487798195,7.420180755478993,1,1,0,F,1
84.40825330639628,7.384608513379553,2,0,0,M,1
80.95050743902242,7.469446792891329,0,0,0,F,1
72.33402423141398,7.200179275036534,2,1,0,F,1
72.58428319487257,6.412802672131734,1,0,0,M,1
77.00547045042389,6.845040252277895,1,1,0,F,1
83.61398116034181,6.463815867672419,0,0,0,M,1
74.74880805373301,6.024661508700664,2,0,0,M,1
77.91795109746103,6.348269938143848,1,0,0,M,1
82.59639184634496,7.618526662866945,0,0,0,M,1
81.69692206440466,6.279331983867926,2,0,0,M,1
79.50606521040076,7.5681450394609575,2,0,0,Other,1
80.39782511272426,7.11263530239288,2,1,0,M,1
72.4447168700765,7.500996274378349,2,0,0,F,1
84.20863106121584,7.964225682873734,2,1,0,M,1
76.62366637982075,6.212936612396675,0,0,0,F,1
82.32702715203969,6.28623139543193,1,0,0,M,1
71.9557063282156,7.361724010337291,0,0,0,F,1
82.94035591727241,7.730544249664534,0,0,0,F,1
72.26290262466505,6.888105040817864,1,0,0,F,1
79.75926590451641,6.833501268343214,0,0,0,F,1
73.73975197775358,6.222655593630478,1,0,0,M,1
74.87231227715716,6.24197611173804,2,0,0,F,1
70.09924213578843,7.282426175761908,2,0,0,M,1
70.12290332324868,6.4485476676134414,1,1,0,M,1
75.687323704499,7.889878769008996,0,0,0,F,1
70.5026342057422,6.667499429444116,1,0,0,F,1
80.77598691826803,6.627899570488378,0,1,0,M,1
79.32621278852874,7.33056222064592,1,0,0,M,1
72.8321759069759,7.752129255127624,0,0,0,M,1
72.82957168918009,6.770235722066036,0,0,0,M,1
71.6407131352479,6.651355176004173,0,0,0,F,1
79.8347434331266,7.660995294532835,1,0,0,M,1
81.0110815657339,7.268621543717582,1,0,0,M,1
73.106691659235,6.339620867920052,0,0,0,F,1
77.95498645645095,7.476477640950238,0,1,0,F,1
80.06948702313338,7.888938950769315,2,0,0,M,1
70.27821339497727,6.644020623173167,1,0,0,M,1
82.68549989844072,6.378858365850546,1,0,0,Other,1
78.24003025861904,7.563362877490823,0,0,0,M,1
78.57906005091996,7.584471779285878,2,1,0,F,1
71.54405398440706,7.691722129961795,2,0,0,M,1
70.81570279759448,7.9940451018260195,2,0,0,M,1
77.81177965101081,7.764694974910529,2,0,0,F,1
80.10738689099553,7.617907033717542,1,0,0,M,1
78.25228751833669,6.398275419603136,2,0,0,M,1
83.89820144092397,7.273510455662148,0,1,0,F,1
73.59392792120234,7.716060769291017,2,0,0,F,1
76.69987022432828,7.6105796044020515,2,0,0,M,1
71.74973722407712,6.923093801301712,2,0,0,F,1
83.39497536342624,6.799274770333501,0,1,0,M,1
75.52263998347527,7.110230644430687,2,0,0,F,1
72.49254833790876,7.043660874922168,0,0,0,M,1
83.43804891021524,7.355677268003154,1,0,0,F,1
77.69489917701745,7.685610758316038,0,1,0,M,1
74.50775934132753,6.482171354611033,2,1,0,F,1
84.68381992971744,7.996419319666065,1,0,0,F,1
79.83138355250965,7.822319513434191,1,0,0,Other,1
76.74261406110938,6.399330327321429,1,0,0,F,1
71.54022992371202,6.040403852690395,0,0,0,M,1
79.27456080154288,6.685398423093923,2,0,0,F,1
75.71218713130713,6.941047420231637,2,0,0,M,1
78.75013403485427,7.895927713303115,1,0,0,M,1
76.67067700070754,7.650109433200286,1,0,0,Other,1
78.92516953309233,6.070486657612516,1,0,0,M,1
84.17042996231105,6.021180281792937,1,0,0,M,1
75.52294663834724,6.205250220922787,1,1,0,F,1
70.27897203453115,6.424832261961626,1,0,0,Other,1
74.73087190978609,6.444760437870424,1,0,0,M,1
74.09110118404836,7.801220112642053,2,0,0,Other,1
81.27355653089295,6.548364563698634,1,1,0,F,1
80.57194007055891,7.1622696930101855,0,0,0,M,1
71.02806894362396,6.240436656509863,1,0,0,M,1
84.73479277324695,6.237590600581469,2,0,0,F,1
78.27437957332383,6.42240113920111,2,0,0,F,1
74.28220807952246,6.351635773617837,0,1,0,M,1
84.79938686890489,7.198108151144298,2,0,0,M,1
81.11157572075527,7.23857181440221,0,0,0,M,1
71.24444882543023,7.655752259679828,0,0,0,M,1
75.94211289533563,7.017494424132405,0,0,0,F,1
74.01190949759943,6.566531905930902,0,0,0,M,1
75.54971752537745,7.352706964962118,0,0,0,M,1
72.3873730060022,7.561363691399995,2,0,0,Other,1
80.71213372665267,6.49002299456629,2,0,0,M,1
77.44374973198538,7.950907600646004,2,0,0,F,1
73.61686873080318,6.893597842878007,0,0,0,F,1
79.62499868588682,6.069267383962715,1,0,0,M,1
74.46482975537393,6.699632052918449,2,1,0,M,1
76.16730486093789,7.052496703943973,2,0,0,F,1
79.53633599731228,7.350658027769653,2,0,0,F,1
71.98430346243862,7.22864650647592,1,1,0,M,1
78.00835754076252,7.906470869120575,0,0,0,F,1
83.5152534003096,7.600412555104013,0,0,0,F,1
81.31273781046474,7.94274235973621,0,0,0,F,1
80.76321097399988,7.480408168595941,0,1,0,F,1
81.95556827687818,6.00804525462177,0,0,0,M,1
83.29987759393947,6.426368416601562,0,0,0,F,1
76.94439061236903,6.0802267348069865,1,0,0,M,1
82.57591787255933,7.278819148363338,2,1,0,M,1
73.37853625895734,6.493619073248809,2,0,0,M,1
78.66514843944007,6.501223451893277,2,0,0,M,1
78.61402473699425,7.993394556971526,1,0,0,F,1
70.8940258520637,7.033545862001824,2,0,0,M,1
77.25907466768457,6.723251551408751,2,0,0,F,1
74.60845312023027,6.9099527722562115,2,0,0,F,1
82.9082018563451,7.473157958688709,0,0,0,F,1
84.1178412978233,6.09660254223661,2,0,0,F,1
72.7686502104686,6.283320516010731,1,0,0,M,1
82.62435382190658,6.721458145873346,2,0,0,M,1
81.89206076388314,6.113319346269483,0,0,0,F,1
70.20382537280392,7.059311151366822,2,0,0,M,1
77.54882559391108,7.402573888984988,1,0,0,M,1
80.14202451636667,6.305487946749597,1,0,0,F,1
83.9221443375697,6.257081490260246,1,0,0,M,1
82.2834084403298,7.933138575790989,0,0,0,F,1
81.19358880007974,6.173492437592078,0,0,0,F,1
74.3748340917661,7.765473449130029,2,0,0,M,1
73.97094267539552,6.509855794122538,2,0,0,F,1
80.94731106416515,6.707999145354995,2,0,0,F,1
77.37334070321496,6.771543921947085,0,0,0,M,1
82.79425906861353,7.101456999018492,1,0,0,M,1
83.58971225916193,7.5811465452024835,2,0,0,M,1
72.47659115729768,7.270077648684898,0,0,0,M,1
73.71419205261296,6.730383579101794,1,1,0,M,1
75.69528658798023,7.339025507991078,2,0,0,M,1
71.3524428424334,6.095997353652942,2,0,0,Other,1
74.08234750982159,7.65511982117188,2,0,0,M,1
73.35085841849715,6.726911502338595,2,0,0,M,1
83.88369491898747,7.482107990669291,0,0,0,F,1
77.28168362251769,6.2788802114293985,2,0,0,F,1
83.4070053904864,6.610669277446839,1,0,0,F,1
72.92985845141263,7.038542268510797,2,0,0,M,1
70.30425520579509,6.65543981911798,2,0,0,F,1
84.07614380158593,7.290196664403749,0,0,0,M,1
74.5067099963792,6.61205899652658,1,0,0,M,1
75.7132766211219,7.879173964066011,0,0,0,M,1
78.02566059868212,6.174306868906648,1,0,0,M,1
78.72752274721813,6.619252055309485,2,0,0,M,1
72.07976919233833,7.960321285083393,2,0,0,F,1
79.6535153943065,6.841130189966479,2,0,0,F,1
78.4006475205234,7.507322870621834,0,0,0,F,1
78.7966859590297,7.9926689117501155,2,1,0,M,1
74.55353757714131,7.388063016149226,2,0,0,F,1
83.98280101792358,7.595266885563907,1,0,0,M,1
72.33789682432246,6.198770827800411,0,0,0,F,1
75.33962258809183,6.006204339694159,1,0,0,F,1
73.58988105751402,7.7007222095829295,2,0,0,F,1
76.42112736891855,6.942664278558895,2,0,0,F,1
74.94455439457727,6.18836085180791,1,0,0,M,1
75.33120281704748,6.975087359070127,0,0,0,M,1
73.96610722410519,6.255500146827064,0,0,0,F,1
83.87454993587266,7.127030282168114,2,0,0,M,1
78.32646811531477,7.235822436646309,2,0,0,M,1
80.38300853104059,7.786792994220969,2,0,0,M,1
73.03759500460025,6.800977232806463,1,0,0,F,1
77.77092384089592,7.809336543358075,1,0,0,F,1
75.39872834419091,6.385104971492995,2,0,0,M,1
80.28514542738874,6.835281854727286,2,0,0,M,1
70.37503889287771,6.031705656283707,2,0,0,F,1
80.88766482176857,6.847070236913698,0,0,0,F,1
72.28706575453066,6.623101770331029,2,0,0,M,1
76.4128373985815,6.6220612905989045,0,0,0,Other,1
74.61369785239499,6.888766981934776,1,0,0,F,1
71.89014592810062,6.432550957626968,0,1,0,M,1
84.22429834258838,7.976043920352231,1,0,0,M,1
82.61817571673676,6.485185463377132,0,0,0,M,1
83.17706396798852,7.505677320614185,1,1,0,M,1
77.12880821201402,7.817455062510269,0,0,0,F,1
78.53852764431768,6.949420290137823,1,1,0,F,1
81.39519263527093,6.500531427497272,1,0,0,M,1
81.53824703444062,7.635794116950254,2,1,0,M,1
79.15854753635448,7.1607826950278906,1,0,0,F,1
72.26587580418436,6.992529773726562,2,1,0,F,1
80.73905401040224,6.579642408720348,2,1,0,M,1
74.48303838614683,6.240164642637768,1,1,0,F,1
82.03462196255825,7.478388769342913,2,0,0,M,1
76.21340315468406,7.130789985317212,0,0,0,F,1
71.61469723558056,7.802217748481225,2,0,0,F,1
77.65556721911472,6.129808002753741,1,0,0,F,1
72.12640572488179,6.508632737709684,1,0,0,F,1
77.19682236892552,6.131951809600461,2,0,0,F,1
78.63604598561665,6.566366796932813,0,0,0,F,1
76.94020474115423,7.797155056037267,1,0,0,M,1
70.4661714572908,6.408233824571559,0,0,0,M,1
79.34958064258639,6.978410290317275,2,0,0,F,1
80.00925185855593,7.83866663921517,1,0,0,M,1
71.50299744938357,7.084482364633091,0,0,0,M,1
79.77223952702805,7.619160070685018,2,0,0,F,1
70.97420348842381,6.000415989755628,1,1,0,M,1
75.99323734337608,7.836880138062622,1,0,0,F,1
80.37800197314769,6.865833373653772,0,0,0,Other,1
81.44868886887834,6.309735310791428,0,0,0,M,1
71.41391576681616,6.007651712238409,2,1,0,M,1
79.47334519745485,7.449760230088353,2,0,0,M,1
83.63476604059294,7.885431890918978,0,0,0,M,1
77.89349105941136,6.673149036090496,1,0,0,M,1
82.23403600642615,6.210545184450574,2,0,0,F,1
76.81327611900387,7.059509096030407,1,0,0,F,1
71.85512702373292,6.174889590148262,2,0,0,M,1
82.13851262060257,6.556126734499235,2,1,0,M,1
72.1595063707817,6.802535145204908,0,0,0,M,1
81.17876593665864,7.812107325440559,1,0,0,M,1
80.67635729012324,7.00449476279593,0,0,0,F,1
84.6721066064938,6.025798625587047,2,0,0,M,1
73.4345073159481,7.557913271256273,2,0,0,M,1
71.51707274047027,7.359884934727474,1,0,0,M,1
79.36468005258992,6.0786456425187705,1,0,0,F,1
81.99960281413397,7.0690083586686345,0,0,0,F,1
81.06678496263075,7.040450131519963,0,0,0,F,1
74.92481087406455,6.46078465630063,0,0,0,M,1
83.88287406898361,7.168185256657092,1,0,0,M,1
83.24345009406758,7.96293467012424,2,1,0,M,1
75.74215774065395,6.016674261328633,0,0,0,F,1
80.64148032229653,7.598793242538882,2,0,0,Other,1
74.49538406466907,6.952123672246561,2,0,0,M,1
82.08683944157526,6.288923459136257,0,0,0,M,1
81.52754168948633,7.169157302052952,0,0,0,M,1
82.06524006295858,6.0654401793908646,1,0,0,F,1
83.74655424533464,6.141230687850468,2,0,0,F,1
74.45561796248722,6.779689561352858,2,0,0,F,1
72.76359695234426,6.544495286958589,0,0,0,F,1
80.31892442015423,6.7646525868407545,1,0,0,F,1
75.45970878194737,7.785163827376113,1,0,0,M,1
78.22805330684153,6.014043797330718,1,0,0,F,1
70.88450396209149,6.803101497498522,1,0,0,F,1
73.57717000109524,6.620062284417661,0,0,0,F,1
84.75183466558542,6.489129051491153,1,0,0,F,1
80.42328365494811,6.924920726324873,0,1,0,Other,1
80.45793375784434,7.803887295115393,1,0,0,F,1
75.56651453433517,6.445190584367127,0,0,0,M,1
72.39237027592414,7.172646588077375,0,0,0,F,1
71.54291546519617,6.927301278554137,0,0,0,M,1
77.70595499144221,6.640684943849324,1,0,0,F,1
81.32544934828962,6.1259344192081855,1,0,0,M,1
75.60584722407916,7.11194113892084,1,0,0,M,1
70.8657785641387,7.072258010446983,2,0,0,M,1
78.70312221086459,7.89049453327446,1,0,0,Other,1
71.85309207548333,7.6590538112370785,2,1,0,F,1
78.86346871647527,6.552039832128234,2,0,0,F,1
84.66693526344315,7.3015747507154245,0,0,0,F,1
74.83588064800169,6.031506632030128,2,0,0,F,1
72.0844496017811,7.714374594507874,1,0,0,M,1
70.19287790221473,6.2606782774244305,1,0,0,F,1
70.18022594581392,7.9049307454118525,2,1,0,F,1
74.83264600850103,7.701708195760555,0,0,0,M,1
74.37085431317239,6.018864858548147,0,0,0,M,1
77.14718706956825,6.243981959499869,0,0,0,M,1
81.17992985802996,6.493276219714426,1,0,0,M,1
80.88100183962962,6.705516364441721,0,0,0,M,1
78.95490522947907,7.4757321510231485,2,0,0,M,1
72.0539361902318,6.36734042793237,2,0,0,F,1
81.7955311918365,7.2840271086209265,0,0,0,M,1
74.19969165808455,7.876628362502506,1,0,0,M,1
74.24584118698439,6.875263461615022,2,0,0,F,1
76.33865144808777,7.211809590752168,1,1,0,M,1
74.09492991555278,6.03216375307694,0,0,0,M,1
75.86952323517575,7.446742310377964,0,0,0,M,1
78.65286392780938,6.112410796802328,0,0,0,M,1
75.01602741176652,7.752205508113218,2,0,0,M,1
84.40598331217592,7.871251487903228,1,0,0,M,1
74.2528179439393,6.666715302940808,2,0,0,M,1
80.09423139744221,6.614969901311126,2,0,0,Other,1
82.71769227180056,7.903600831505744,2,0,0,M,1
80.86414490202543,6.690947116647237,2,1,0,M,1
84.8323434575089,7.782940968877924,2,0,0,F,1
76.67210886313514,7.641050534061394,0,0,0,F,1
78.84860220796878,6.691964610938593,2,1,0,M,1
82.22118707630278,6.615951594215257,2,0,0,M,1
70.73017616804624,6.43803301436991,1,1,0,F,1
78.3735078921753,7.684324654437091,0,0,0,M,1
76.06828369962912,7.197258226920223,1,0,0,F,1
72.83644509947717,6.161751461701755,1,0,0,M,1
70.31800548449013,7.655699190450937,0,0,0,F,1
82.71285342765015,6.417504716227176,0,0,0,F,1
76.77948098685906,6.114251341064355,2,1,0,M,1
78.84786106041008,7.971163683641642,1,0,0,F,1
83.07621183462729,6.063709404136305,0,0,0,M,1
83.76472848257963,6.9451804382521685,2,0,0,M,1
77.51778632544813,7.932802686468882,0,0,0,M,1
79.32974658475587,7.077544912706481,0,0,0,M,1
81.41109713558103,7.844252417647611,1,0,0,F,1
84.28995261122304,7.024902113363563,2,0,0,F,1
73.69019074130294,7.128733007549247,1,1,0,F,1
81.09214865745588,6.333803941748767,0,0,0,M,1
70.91414852306544,7.753174513116816,0,0,0,F,1
73.8101548197834,7.202006062517768,1,0,0,F,1
75.63126208234475,7.509924195006835,1,1,0,M,1
83.42356345344349,6.8249820979157105,0,1,0,M,1
82.8993770506315,7.231756129579884,2,0,0,F,1
72.70611767399673,6.330785218515761,2,1,0,M,1
71.00265948959553,7.890487160624598,1,0,0,F,1
70.63777501754514,6.084429233907785,1,0,0,M,1
73.2099980833953,6.252377362184346,1,1,0,Other,1
71.63183683412012,6.322611685299661,1,0,0,M,1
82.24455746553502,6.967451504222588,1,0,0,F,1
84.04175875148657,6.2584823122603215,0,0,0,M,1
74.45592891891322,7.727852277056637,1,0,0,M,1
71.04913762024644,7.791093688700502,1,0,0,M,1
78.02203981355501,7.571586272839662,0,0,0,M,1
82.7266045240969,7.3373592189967045,1,1,0,F,1
71.88068648344579,6.559948122465137,2,0,0,F,1
81.19009305518014,7.984970416202197,0,1,0,F,1
66.55963953274068,5.598536245725981,5,0,0,M,2
61.03102690471349,6.255605444493,1,0,1,F,2
52.49600275040191,4.542594720204434,2,1,0,M,2
51.68360789212705,5.589326987832045,1,1,0,M,2
68.26921364328535,4.567862196823647,5,0,0,M,2
52.10527685634599,4.6924674086891995,3,1,0,F,2
57.943480096862636,5.481051759297171,5,1,0,M,2
61.20199200609034,5.501796018678577,2,0,1,M,2
60.59887691617716,5.572912509586193,1,0,0,M,2
54.94063864388853,4.041303474572558,4,0,0,F,2
60.806160646360624,4.0645555300170795,1,0,0,F,2
60.70469498306156,5.866409978459748,5,0,0,Other,2
53.06805245976241,4.278345146338058,4,0,0,M,2
57.27577477698853,4.442497675173068,2,0,0,M,2
62.42899545710419,5.192044035171582,3,1,0,M,2
65.99681837936649,4.64632955581157,3,0,0,M,2
62.685695940617485,5.061148975564142,4,1,0,M,2
54.40245238366815,5.3963910876490235,4,1,0,M,2
51.159080693732726,5.7252541377842405,1,0,0,M,2
60.22117578281653,5.859272249929181,4,1,0,M,2
60.104808180163346,5.766108737139136,1,1,0,M,2
59.99342526249555,4.066074808974765,5,1,0,M,2
58.8029062195638,4.950422387189402,2,1,1,M,2
57.68159132020581,4.7704463796664065,5,0,0,M,2
67.59334293406633,6.349355493543053,2,0,0,F,2
57.16234756072701,5.490414701879312,3,1,0,F,2
68.60794185430879,5.969418581592226,5,0,1,F,2
59.242837833850515,6.274530539752504,2,1,0,M,2
53.61770774463046,5.6911574796900775,3,1,0,F,2
55.63668526030134,5.88441662600356,5,1,0,M,2
58.07738968138282,5.37939624440312,2,1,0,F,2
58.5952560490462,5.075694417803554,4,0,0,M,2
60.513673730865854,4.372394814923583,4,1,0,M,2
65.75696786476519,4.64176552300817,4,1,0,F,2
69.71179916552752,4.691718732203299,2,0,0,F,2
53.89668508015497,4.59783534538417,5,1,0,F,2
55.549556529492705,4.0738836483612575,5,0,1,F,2
63.06478897699679,4.05778132973506,1,0,0,M,2
57.42543055822072,6.159751350916993,4,1,0,M,2
60.28756428874814,5.684695428263212,3,0,0,M,2
60.006685617250994,5.351007825511886,3,0,0,M,2
63.194110592505616,4.242756515075527,2,0,0,M,2
61.74070005531273,4.682531872368774,5,1,0,M,2
58.770401630014355,4.426476136889886,1,0,0,M,2
65.08889383524514,5.5997008829024875,5,1,1,M,2
52.80061133461614,5.446499959435977,1,0,1,F,2
61.24074620808359,4.939688984495227,5,0,0,Other,2
61.07151673894075,4.499857048928546,2,0,0,M,2
56.4700602827985,4.868231773654714,3,0,0,F,2
66.84241858940614,6.2620324221929815,4,0,0,M,2
66.53688155943088,6.127419656832097,1,0,0,F,2
54.70603570983385,5.4565362730721905,1,0,0,M,2
60.161627470212586,5.418468134553736,4,0,1,M,2
55.6759935648741,5.482325955280574,5,0,0,F,2
65.0738055554631,4.311116616978528,4,1,0,F,2
57.03337086600206,4.9955367270601085,3,0,0,M,2
62.087569190124675,4.235482453897723,1,0,0,F,2
58.045017061279665,4.665991682178414,3,1,1,M,2
67.40352237081433,4.239336488443824,3,0,0,M,2
51.8354612007025,5.383852887802065,3,0,1,M,2
60.87139630967492,5.365981062225036,5,0,0,M,2
69.70115351005619,6.00240850725482,5,0,1,M,2
53.7232629870577,4.4347078071024715,5,0,1,F,2
61.982392221575836,5.3540564749827215,5,1,0,M,2
67.95114528208495,6.240300350235592,1,1,0,F,2
68.77908699064501,6.358496557975267,2,0,0,F,2
62.03490443761221,4.650167711767289,4,1,0,M,2
69.70949951888122,4.177294131710043,3,0,0,F,2
