attendance,cgpa,backlogs,fees_flag,suspension_flag,broad_phase,att_cgpa_interaction,att_backlog_ratio,risk_index
86.40209478936735,6.13144531243872,2,1,1,1,0.5297697190811523,0.022882746744455652,102.94067864843905
79.01928283078813,6.281412263775343,2,1,0,1,0.49635269224804496,0.02499397556748012,89.57365585033516
68.81068198831363,6.318859778379093,8,0,1,2,0.4348050507387898,0.1145956431329407,149.5950191197909
48.17909748230823,3.4376789280113087,5,0,0,3,0.1656242681855337,0.1016692102127069,134.63250787763522
26.22649806391868,4.450193972311433,9,1,1,3,0.11671300359888837,0.3305603232142092,241.52253207452415
77.55808200250198,5.613419433810496,2,0,1,2,0.43536604476191265,0.025458870036265683,84.37482082844554
87.94536384583131,8.625862504282598,0,1,0,0,0.7586046164232467,0.0,48.925323632755706
35.99394192425366,2.6255060253589697,5,0,1,3,0.09450231139854882,0.135157264674245,170.8785279489515
75.43196837613941,4.57242350262992,5,1,1,2,0.3449069050526967,0.0654176531918404,151.70591411071098
86.72606152285304,8.392422018304067,0,0,1,0,0.7278417082851851,0.0,41.31182838562662
97.3574598649658,8.255610907273768,1,0,1,0,0.8037453075656797,0.010166997006357141,41.364485598665354
69.8636373928509,6.420258524862842,1,0,1,1,0.44854261354937747,0.014111609801459122,78.03506998283488
59.41216214326858,4.975852114283318,3,0,1,2,0.29562613261472626,0.04965887486174462,115.70857728531485
43.595113653944495,2.199256926575136,10,1,1,3,0.0958768556682677,0.2242398142002602,245.40860171317982
28.08394903899264,4.230368019139722,6,1,0,3,0.11880543986570419,0.20629935748944697,190.76421086530874
50.0,6.868341412686727,0,1,0,1,0.34341707063433635,0.0,95.65829293656637
89.51356700793255,8.127606708427937,0,0,1,0,0.7275310677089862,0.0,39.84839944992777
37.21780036143616,4.463883299702394,8,1,0,3,0.1661359174850726,0.20932654219609234,200.46278314005187
70.36852351289076,7.0,1,1,0,2,0.4925796645902353,0.014011779293982136,84.63147648710924
33.068986814220494,3.436269446820739,6,0,0,3,0.11363394902702377,0.1761132502330707,159.7496659516758
96.64480295218496,7.496053525188228,1,0,0,0,0.7244546158608477,0.010241200450675121,25.8749294218739
35.17152379321495,3.1424325706118923,11,0,0,3,0.11052414192584979,0.30410662439560754,209.1163133537256
55.84434835531006,6.9928105520251576,2,0,1,1,0.3905089484499809,0.035183796769009346,99.19159888456414
83.4317431002267,7.041723826636906,0,0,1,1,0.5875032932867156,0.0,51.359637766588776
95.0,5.850173108447681,1,0,0,1,0.5557664453025296,0.010416666666666666,35.7491344577616
86.78954578591649,6.450499085792877,3,1,0,1,0.5598358857484333,0.03417263380443723,90.95795878511913
90.1639104643813,7.62355404138569,1,1,1,0,0.6873694440078716,0.010969253018064758,81.71831932869026
83.69675756694491,7.482429269337253,3,0,1,1,0.6262550685675328,0.035420482273229636,78.89109608636883
51.67904002599177,4.962917037935387,2,0,1,2,0.25647878824913933,0.03796576397392972,113.5063747843313
58.84998600428572,5.852223497359359,5,0,0,2,0.3444032709135503,0.08354220834140148,111.8888965089175
0.0,3.922019498105573,5,1,1,3,0.0,5.0,230.38990250947214
85.70353768558381,8.172322613118027,0,0,1,0,0.7003969590521096,0.0,43.434849248826055
69.83702403138491,6.887767454196727,2,0,1,1,0.4810211812213277,0.028233823023308884,85.72413869763145
77.10534670789247,7.013035990206275,3,1,1,1,0.5407425714997828,0.03840966241683494,117.82947334107617
25.20557268141347,2.6448766002950275,7,1,0,3,0.06666562938210609,0.2671187569567907,211.5700443171114
41.047832351682274,4.030131029251634,7,1,0,3,0.1654281428440338,0.16647707167049575,188.80151250205955
88.83720361193,6.333918196631819,4,1,0,1,0.5626875804954894,0.04452498340530289,99.49320540491091
87.70662357530334,7.317629173899217,0,0,0,0,0.6418045474188366,0.0,25.705230555200576
44.1208547267473,3.1539753844671976,5,0,0,3,0.13915608974981417,0.11081350365102988,140.10926835091672
89.18278550737743,7.899447672740584,0,1,0,0,0.7044947474247752,0.0,51.31997612891965
80.53321872435444,6.594194240668256,2,1,0,2,0.531051687094615,0.024529879125237925,86.49581007230428
67.36302619213652,5.486716953167298,6,0,1,2,0.36960185782504823,0.08776674079840767,135.203389042027
59.47097835470643,6.012746901245455,5,0,0,2,0.3575839408162966,0.08268429147402495,110.46528713906629
57.18084686102073,3.0,4,0,0,2,0.17154254058306218,0.06875114777127572,117.81915313897926
70.29178342224463,6.71630164925999,2,0,0,1,0.4721008209282477,0.028053723781245106,66.12670833145542
69.66204060340792,6.596756397832012,0,0,0,1,0.45954351203656457,0.0,47.354177407432026
42.38598524540022,2.465940116778538,8,0,1,3,0.10452130140581563,0.18439134099987184,195.2843141707071
36.09205654305689,5.080418468088983,5,0,1,3,0.18336275061265805,0.13479975137522887,158.5058511164982
32.707537087409364,4.827786948693147,11,1,1,3,0.157905020674492,0.32633650959057414,253.15352816912488
66.73190894606927,6.406180945433444,2,1,0,1,0.4274966835427085,0.029528180013241267,101.2371863267635
91.1608066153336,7.910386687275123,0,1,1,0,0.7211172310511968,0.0,69.2872599482908
97.8667745123762,8.006026590300912,0,1,1,0,0.7835239990530675,0.0,62.10309253611924
79.7141780262382,6.009228059848841,2,0,1,2,0.47902067536305654,0.024778794121521612,80.2396816745176
96.49614148893032,7.711230556322175,0,1,1,0,0.7441039948166275,0.0,64.9477057294588
61.64039043992655,5.759743922253088,4,1,0,2,0.35503286420167435,0.0638565623858313,129.560889948808
40.343955258514185,3.756077242352053,4,1,0,3,0.15153501221297455,0.09674933070599863,160.87565852972554
32.644185853547306,5.693828127622052,11,1,1,3,0.18587038361624958,0.32695099378783765,248.88667350834243
88.30483462049719,8.224049681968102,1,1,0,0,0.7262233470769457,0.011197602058718562,60.5749169696623
55.1409448141227,3.93746080424525,4,1,1,3,0.2171153089146585,0.07124924621848844,165.17175116465106
88.32196315940676,8.06058897464973,0,0,1,0,0.7119270424621339,0.0,41.37509196734458
66.63068941154971,4.265336165355155,6,0,1,3,0.28420228926962976,0.08871712017437076,142.0426297616745
68.18385447469566,5.172810360597755,1,1,0,1,0.3527021488521953,0.014454239469495804,95.95209372231557
80.80395964858603,7.681287127640647,1,0,1,1,0.6206784151110781,0.01222434713791125,60.789604713210736
73.23786941038024,6.260008742963114,2,1,0,1,0.4584697028249712,0.026940428327006268,95.46208687480419
60.9539527570974,4.633377865346173,9,1,0,2,0.2824226955100914,0.14526918137550096,185.87915791617175
22.34174330089866,5.497743878133629,4,0,1,3,0.12282918245934861,0.1713668061736417,160.1695373084332
62.89601272217212,6.920764286190005,3,0,0,1,0.435288478591361,0.04695128650741286,82.50016584687786
66.54290645314148,5.778992234745066,4,1,0,2,0.384550939670072,0.05922161497114485,124.56213237313318
85.40273856999194,8.13101790603719,1,0,0,0,0.6944111965372175,0.011573707229082025,33.942171899822114
68.62017553597005,4.884822312623095,4,0,0,2,0.33519736455421995,0.05745460951808941,96.95571290091448
53.63199732313088,4.196909933105988,3,0,1,2,0.22508866229776175,0.05491287426772912,125.38345301133917
57.14385932544145,4.901455763392876,2,0,0,2,0.2800880986331967,0.03439744150462471,88.34886185759417
71.57615272996341,3.921059474900834,3,1,0,2,0.28065435183877224,0.04133589184814195,118.81854989553241
97.16607253303088,7.234642371371647,0,0,1,0,0.702961785407236,0.0,36.66071561011088
56.36489047313229,4.062843851178985,5,0,1,2,0.22900174868114248,0.0871613274035941,143.32089027097277
79.69824923204966,7.156163876843753,3,0,0,1,0.5703337322020842,0.03717552770411947,64.52093138373158
40.4321085330072,4.999189413970708,7,0,1,2,0.20212776896272433,0.1689510924703095,174.57194439713925
21.033319835661032,4.464871305846708,7,1,1,3,0.09391106620093935,0.3177006484819626,226.64232363510544
18.001045517694934,5.149703782967822,7,0,0,3,0.09270005219984954,0.3684007805507951,176.25043556746596
60.398958196135936,5.109006645002794,3,0,0,2,0.3085786787753044,0.04886076389792557,94.0560085788501
43.598342201772375,4.456192637414308,11,0,0,3,0.19428261152300758,0.2466459392197509,194.1206946111561
62.459271883842895,5.836664473408558,3,0,1,2,0.36455381323939184,0.04727441571487393,108.35740574911432
92.19543339464788,7.711052945961172,0,1,1,0,0.7109238682819665,0.0,69.24930187554627
83.88983180404648,5.967394678466277,2,1,1,1,0.5006037358848979,0.023559947728682685,106.27319480362213
88.6708060404231,9.03014908526204,0,1,0,0,0.8007105980553745,0.0,46.178448533266696
71.76280522467196,3.747578218025249,7,1,0,2,0.26893672572436916,0.09620299792436374,159.4993036852018
48.647112097463165,2.426361904097961,9,0,1,3,0.11803549953766766,0.18127942633061786,199.22107838204704
98.66155802704972,8.108615597405262,0,1,0,0,0.8000086482824397,0.0,40.79536398592397
100.0,8.141293491459649,0,0,0,0,0.8141293491459649,0.0,9.293532542701755
31.66649205360219,5.35245037709235,4,1,1,3,0.16949332733349495,0.12244963412160789,181.57125606093607
80.60329178232257,6.809555443425619,0,1,0,1,0.5488725843143382,0.0,65.34893100054933
14.346817655174654,3.1953885436680225,6,1,1,3,0.04584365677343921,0.39096053232748973,229.67623962648526
50.19782517149454,6.509872757004757,3,0,0,2,0.3267814545448,0.058596238999431415,97.25281104348167
23.054199485274232,2.4857941166590143,4,0,1,3,0.05730799344477796,0.16629112943246208,174.5168299314307
95.32990115393822,8.082195351488652,0,1,1,0,0.7704748839642322,0.0,64.25912208861851
70.0,3.7665163221273374,6,0,0,3,0.2636561425489136,0.08450704225352113,121.16741838936332
36.94423329095564,2.9704110969929656,4,0,1,3,0.10973956053735157,0.10541786335035626,158.20371122407954
71.46756308172392,5.524315393575762,1,0,0,1,0.39480935887371427,0.01379927732456339,60.91085995039727
66.59050861329541,5.421751936906112,2,0,1,1,0.3610372190536975,0.029589953397785047,96.30073170217403
62.27047571260268,7.245018530373027,0,1,1,1,0.45115075043294994,0.0,101.50443163553219
67.99915970354111,6.88266692283154,1,0,0,1,0.46801556727190174,0.014492930121128402,57.58750568230119
65.43163287120353,6.678635346229211,1,1,1,1,0.43699401605511307,0.015053069701580001,111.17519039765041
57.68207187673646,6.292344218542876,4,0,0,2,0.3629554514871573,0.06816391909955269,100.85620703054916
72.18398189258224,4.6805671506000746,5,1,0,2,0.337861974445931,0.06832096137292563,134.4131823544174
83.38111864921376,5.035350267967669,3,1,1,2,0.41985313813376246,0.03555297734877746,121.44213001094789
57.47004343972599,4.476581051212535,6,0,0,2,0.2572693074746386,0.10261665028836718,130.14705130421132
81.09733099457206,5.504340230384132,6,1,0,2,0.446387301570201,0.0730839836973104,131.3809678535073
91.3185860217826,8.0221061890521,0,1,1,0,0.7325673941008286,0.0,68.57088303295691
24.38219243044388,5.109830762240032,5,1,1,3,0.1245888769319382,0.19698849946480218,200.06865375835596
65.98363040702215,5.879481393830124,4,1,0,2,0.3879495272754503,0.05971608250693836,124.61896262382723
60.14460840477726,6.983063990622777,1,0,0,1,0.4199936491815081,0.016354671754212582,64.94007164210885
78.78639323838036,6.508804951646283,3,1,0,1,0.5128052664323213,0.037600396235944696,98.66958200338823
56.85222569302806,5.164184873362382,1,0,1,2,0.29359540394091965,0.017285419670906677,97.32684994016003
51.586152218651705,4.74690861771681,5,0,1,3,0.2448747505215689,0.09508206607720877,144.67930469276425
33.89234979360111,4.581758303020961,5,0,1,3,0.15528655507572264,0.14329788706053115,163.19885869129408
57.73831907551723,4.481817885537349,4,1,0,2,0.2587726311135154,0.06809864604496732,139.852591496796
51.01581229765589,4.739872477596997,1,0,0,2,0.2418084446319136,0.019224923265209977,85.28482531435913
74.05984825914844,5.94302481083059,1,0,0,1,0.44013951569046783,0.013322702126274524,56.22502768669861
81.4072911020292,5.651342194858192,0,1,1,1,0.46006045917400146,0.0,90.33599792367983
54.01471719601456,3.276579728330743,7,0,0,3,0.1769835273959793,0.1272386800619072,149.60238416233173
56.23889000779687,4.053022937787775,7,0,0,2,0.2279375111973244,0.12229447494608099,143.49599530326427
77.4339891640054,5.935997283371045,1,1,0,1,0.459647949318119,0.012749574650716808,82.88602441913937
84.54348329091698,7.240986971299271,1,0,0,1,0.6121782610177874,0.011689961193176945,39.25158185258667
35.14508507509543,4.507612765033052,6,1,1,3,0.15842043411267276,0.16599767264440887,202.3168510997393
59.03249492650865,3.1575560450692954,10,1,1,3,0.1863984112107199,0.16657645184065611,225.17972484814487
59.1566169358278,4.159059242186327,4,0,1,2,0.2460358744034308,0.06649310090471026,130.04808685324056
53.35481815396606,4.5645425661818,4,0,0,2,0.24354033857466753,0.0735905322812332,113.82246901512495
92.26982789654348,8.657403935752953,1,1,0,0,0.7988171711827832,0.010721580842941164,54.44315242469176
60.89092361630428,3.836289501976048,3,1,0,2,0.23359521103485353,0.048472374052755174,129.92762887381548
84.43794264008291,8.19849565224942,0,0,0,0,0.6922641056196056,0.0,24.56957909866999
51.44299301160333,5.901696946922073,10,1,0,3,0.3036009547971129,0.19068324337986278,199.0485222537863
85.68327367630309,7.0315165336472925,0,1,1,0,0.602483355511951,0.0,79.15914365546045
84.62175307126749,3.717599934777249,4,0,1,2,0.3145898236984805,0.04671709999526159,106.79024725484626
79.26355485130672,8.388883694542463,0,0,0,0,0.664932742863599,0.0,28.792026675980964
72.86046856139188,7.245979622304033,2,0,0,1,0.5279454704673692,0.02707808437929994,60.909633327087946
31.650291785624383,4.501191222908123,4,0,0,3,0.14246401558793353,0.12251039060426291,135.843752099835
50.22258978728682,2.2188609997738222,6,1,1,3,0.1114369457866498,0.11713581888218327,198.68310521384407
85.60923816535625,7.889231942134599,0,0,1,0,0.6753911362759369,0.0,44.94460212397075
78.67219592339973,4.664332925879199,7,0,1,2,0.3669533137967326,0.08786001087167349,138.00613944720428
50.01064365750135,4.216928685416986,5,1,0,3,0.21089131781548448,0.09801875925289814,158.9047129154137
85.67084442153379,7.3777641061994625,1,0,1,0,0.6320592809209904,0.011537905355304755,57.4403350474689
76.61919367285068,7.3457839778363505,3,0,1,1,0.5628280452767669,0.0386502340212963,86.65188643796756
27.63300926780884,3.923635500568284,12,1,1,3,0.10842185615070718,0.4190967106447735,272.7488132293497
31.55159384581906,1.3578975414444652,5,0,1,3,0.04284383171189202,0.15360230972660047,181.6589184469586
48.3020185208222,3.4937706720930715,4,0,0,3,0.16875617571094498,0.08113258077477378,124.22912811871244
84.70731959010796,8.041990501657228,0,1,1,0,0.6812154595644914,0.0,75.0827279016059
95.0,6.034456795746864,0,0,1,1,0.573273395595952,0.0,44.82771602126568
42.35741253483025,3.931150595955676,2,1,0,2,0.16651336752943835,0.04612821391021299,137.98683448539137
51.77152054712432,5.030178317345791,1,1,1,2,0.2604199801121668,0.018949615050546296,133.07758786614673
42.12443160717855,5.542481866844151,13,1,0,3,0.23347389833390375,0.3014532485533329,240.16315905860068
72.11622886222587,4.785413440373387,2,1,1,2,0.34510597086633876,0.027353708350695075,123.9567039359072
54.75845327870604,4.527911638274049,3,1,0,2,0.24794143789453885,0.053803501058478774,132.60198852992372
55.97953172717618,5.629058934633264,4,0,1,2,0.31511208322544737,0.07020064712276697,125.8751735996575
33.95446428453934,3.880012830165713,2,0,0,3,0.1317437570654161,0.057217298017198256,116.64547156463209
98.00889445660458,7.693011599303551,0,1,0,0,0.7539835618895765,0.0,43.52604754687766
52.060507290434174,5.1996845048119535,7,1,1,2,0.27069821307072034,0.13192486007878726,191.94107018550605
32.36215254832356,3.8724915409518426,8,1,0,3,0.12532216199037607,0.2397926808952859,208.27538974691723
83.27172799621222,5.594546598463137,2,0,1,1,0.46586756260935663,0.02373275174907882,78.7555390114721
85.38289928983819,6.913924510196739,2,0,1,1,0.5903309201516719,0.02315273064972564,70.04747815917811
86.69037029466675,7.421826169867334,1,0,0,0,0.6434008589284474,0.011403760716709154,36.200498855996585
81.87692185117783,7.425495125854933,2,0,1,1,0.6079766841259262,0.024132170395896244,70.9956025195475
58.06376754757064,4.945321769310429,7,0,0,2,0.28714401366118153,0.11851597503261402,137.2096236058772
90.53940222171516,8.11277991975509,0,0,0,0,0.7345262442909601,0.0,18.896698179509386
79.3612915227043,5.694383947478609,5,0,1,2,0.45191366449805753,0.06221900998924788,112.16678873990264
36.51882886962434,3.5819491359430304,5,1,1,3,0.1308085875152023,0.1332664198388147,195.5714254506605
84.0208017720548,8.357198241315329,0,1,1,0,0.7021784968033202,0.0,74.19320702136855
38.10479483308684,4.433904153059605,6,0,1,3,0.16895300806190794,0.1534338698261973,169.72568440161513
87.40860078816863,6.663582783448531,0,0,0,0,0.5824544473373661,0.0,29.273485294588717
90.63920201583645,9.210207506123702,0,0,1,0,0.8348058587553194,0.0,33.309760453545046
84.80673294327426,6.475724524986987,2,1,1,1,0.5491850404047829,0.02330819425699583,102.81464443179081
37.39949716921532,6.0,6,1,0,3,0.22439698301529193,0.15625204605049278,172.60050283078468
87.49022696873494,6.329530370792597,3,1,1,1,0.5537720487461453,0.03390204887891122,110.86212117730207
94.50943482686692,7.040548034146753,2,0,1,1,0.6653982155786186,0.020940339597082375,60.287825002399316
91.74387947023148,8.225884300470492,0,0,0,0,0.7546745377984342,0.0,17.126699027416066
95.42643502222955,8.435277804709862,0,0,0,0,0.8049484893256008,0.0,12.397175954221133
54.5573810723326,6.106016513926581,2,1,1,2,0.3331282697842483,0.03599881710399761,134.9125363580345
90.26233399178122,7.898543007602226,0,1,1,0,0.7129409270006403,0.0,70.24495097020765
85.91583619377472,6.829875320492126,0,0,0,1,0.5867944492593061,0.0,29.93478720376465
42.470759049550495,4.695142427517965,6,0,1,3,0.19940626274243708,0.13802381488579143,164.05352881285967
64.55206999541087,5.278007447946468,1,1,0,2,0.34070630621614034,0.01525504839236972,99.05789276485679
65.26579828034036,6.346998498099987,2,1,0,2,0.414241923662617,0.030181482029974383,102.9992092291597
73.91463367314843,6.694140925804151,2,0,0,1,0.4947949742872445,0.026697053725524094,62.61466169783082
29.712584787898912,5.092057025126307,13,1,0,3,0.15129817610388166,0.4232792547347607,254.82713008646954
60.73670397812831,3.2423897171117173,6,1,1,3,0.19693206442994157,0.0971869182087473,183.0513474363131
34.397140768409656,3.6892105170278007,5,0,1,3,0.12689829347850262,0.14125434686132257,167.15680664645134
47.7399135652686,4.2382006540620125,12,1,1,3,0.20233133289718533,0.246204786225781,251.06908316442133
38.23828187091495,3.8191638812603848,7,1,0,3,0.14603826500285216,0.17839720972055842,192.6658987227831
61.51537364685083,4.891040232972817,3,0,0,2,0.30087416745310325,0.04798819594276108,94.02942518828507
29.85920795793648,3.4606598874583736,5,0,1,3,0.10333256325130863,0.16202619350488165,172.83749260477165
89.665234135509,7.94119457228744,0,0,0,0,0.7120490706397865,0.0,20.628793003053804
91.8096092696442,8.245383354496909,1,0,1,0,0.7570054240547894,0.010774746363759082,46.96347395787126
60.31360569684708,6.460838197568313,0,1,1,1,0.38967644751926334,0.0,107.38220331531136
67.73416906418635,5.051575140882138,6,0,1,2,0.34216424463295164,0.08729282803138265,137.00795523140297
80.57256384427923,6.194641249700604,4,0,0,2,0.4991181275839076,0.04903609512183457,78.45422990721775
41.69608542754725,5.0866948134347965,6,1,0,3,0.21209526148483882,0.1405281055609102,172.87044050527876
90.7999580678672,8.210094299362469,0,0,0,0,0.7454762181153477,0.0,18.149570435320463
53.44262330942411,5.5955269869581725,1,0,1,2,0.2990396409817225,0.01836796133640567,98.57974175578502
89.79590373650935,6.34799947084658,0,0,0,1,0.5700243494035517,0.0,28.464098909257753
87.65298829898639,7.411692640285349,0,1,1,0,0.6496570082746153,0.0,75.28854849958687
27.25448786349721,3.489378411060623,8,0,1,3,0.09510122155540093,0.283140860264377,205.29862008119966
38.45119554308621,2.6138927229790485,10,1,0,3,0.10050730021991747,0.25347774287546254,228.47934084201853
85.77169483616326,9.121460156201492,1,1,0,0,0.7823630969779364,0.011524495423169223,58.62100438282928
62.43251742075888,3.322638164293807,7,0,0,3,0.2074406650751514,0.11035349509412952,140.9542917577721
87.64813672853602,7.956452914473745,1,1,1,0,0.6973682729219537,0.011280552946784024,82.56959869909525
51.48612816154889,4.996871570226321,4,0,1,3,0.25726957007147244,0.07621061297736156,133.5295139873195
62.35569638822786,5.483069717266497,1,1,0,1,0.34190063056535613,0.01578390037530722,100.22895502543966
83.89127317527007,7.628337334227243,2,0,0,1,0.6399509311787691,0.023559547703692892,47.967040153593715
91.21248395635612,8.564009428674652,0,1,1,0,0.7811445726150693,0.0,65.96746890027062
82.76971072805773,8.223161073771532,0,1,0,0,0.6806286633462943,0.0,56.114483903084604
95.0,6.843424831719122,2,1,0,1,0.6501253590133165,0.020833333333333332,70.78287584140439
70.18087738755406,4.768532009397613,3,0,1,2,0.3346597602701607,0.04214615090603742,105.97646256545787
82.39326025674903,7.922635917297237,1,0,1,1,0.6527718030533389,0.011991376724224784,57.99356015676479
83.6103121284019,8.417903948157168,0,0,0,0,0.7038235765723275,0.0,24.30016813081226
90.29313478967296,6.301785669779446,5,0,0,1,0.569007982897025,0.05476863086714378,78.19793686142981
78.65487345038505,5.267097416750219,1,0,0,1,0.41428288076533853,0.012554159672639164,55.009639465863856
35.831864392656016,4.671499528500248,12,0,0,3,0.1673885376155774,0.32580484854284775,210.81063796484273
94.39225150653635,8.448907704205274,0,0,1,0,0.7975114209708568,0.0,33.363209972437275
82.59731743717492,7.714275390401632,0,0,1,0,0.6371784532187901,0.0,48.83130561081692
74.65766640249085,4.630405598116592,3,1,0,2,0.3456952764524147,0.03965229358304966,112.19030560692619
87.64237596275025,8.124393654900542,0,1,0,0,0.7120411631721759,0.0,51.73565576274704
18.36860504035188,3.464391084740905,7,1,0,3,0.06363603154092191,0.3614096103160988,214.30943953594357
83.0890924231148,7.883865335037882,0,1,1,0,0.6550632154743535,0.0,77.49158090169578
36.5009768732115,5.132895171891363,6,0,0,3,0.1873556879618256,0.1599958321162041,147.8345472673317
74.79364427122631,3.5903055900219645,7,0,0,2,0.2685320391250981,0.09235602889010872,127.25482777866387
63.02411710965843,6.739402420194715,5,0,1,1,0.42474488737946714,0.0780955712585019,123.278870789368
87.96792491807692,7.529438952037521,1,0,0,0,0.6623491204080804,0.01124000588887305,34.38488032173548
82.35733360280163,6.769306320209664,1,0,1,1,0.5575020188730608,0.011996544956260334,63.79613479615004
77.78332939570504,5.793723815688223,1,0,1,1,0.4506551279834181,0.012693040617480125,73.24805152585384
70.33583493992566,6.951511682520542,2,0,0,1,0.48894037828472975,0.028036399962014437,64.90660664747162
88.3616345281902,7.894654992818421,0,0,1,0,0.6975846192015733,0.0,42.1650905077177
83.08547749602019,6.153962034872114,2,1,0,1,0.5113048741597296,0.02378532012373553,86.14471232961924
82.1397987217338,8.01545863901635,1,0,0,0,0.6583881592711852,0.012027933858090846,37.78290808318445
91.40354093898311,7.084930449520371,1,1,1,1,0.6475877303925832,0.010822096099762353,83.17180681341503
50.25118609732156,3.4407691448656603,5,0,0,2,0.17290273061656625,0.09755871777299814,132.54496817835013
75.10802084856014,5.548785927853889,2,0,0,1,0.41675832915344707,0.026278439219692796,67.14804951217042
45.55803804975386,3.1275640225109984,7,1,0,3,0.1424856807405973,0.15034997807509645,188.80414183769113
55.74662404828461,4.827549300269935,3,1,1,2,0.2691195759167075,0.0528665810577094,150.1156294503657
91.5218336451513,8.017788238492312,0,1,1,0,0.7338026813653441,0.0,68.38922516238713
75.67555484080825,6.826430140519292,1,0,1,1,0.5165938884658141,0.013041966270425738,70.19229445659529
89.29604556791807,7.134664197246391,0,1,0,0,0.6370972992691073,0.0,55.03063344584997
79.74399201837554,4.924153152488009,1,0,1,2,0.39267162968926256,0.012384822387434376,75.63524221918442
89.23738733773821,7.508990290084849,1,0,0,0,0.670082675031617,0.011081881130458989,33.21766121183754
88.09131053000836,7.46393348928657,0,1,0,0,0.6575076827800721,0.0,54.58902202355879
93.39456781535948,8.353424820449526,0,1,1,0,0.7801645008839803,0.0,64.8383080823929
95.52996684953648,8.462178878593717,0,0,1,0,0.8083916677469055,0.0,32.15913875749494
98.8396495678994,8.159700131895615,0,1,1,0,0.8065019016157051,0.0,60.36184977262252
71.60394974393431,5.78629084428279,5,1,0,1,0.41432127881781206,0.06886677677501594,129.46459603465175
50.7077771893418,4.725017062769716,5,1,1,2,0.23959511243476497,0.09669725274964283,175.66713749680963
59.19853585405427,4.909944074425607,3,1,1,2,0.2906615003312856,0.049835099100636264,146.25174377381768
67.49458111066035,4.916471167091461,9,1,0,2,0.3318351619654776,0.13139725587137374,177.92306305388234
75.91354884044021,4.862251870963901,4,1,0,2,0.3691107948809399,0.052006441781774194,119.77519180474027
17.777725492112058,4.306577537664568,7,0,0,3,0.07656115327509656,0.3727821030795494,180.68938681956513
75.82718201863189,5.686786648745957,2,1,1,1,0.43121300631558535,0.026032452934626266,115.73888473763833
48.217812667104944,4.764047639824748,6,1,0,3,0.22971195663423316,0.1219070835305556,167.96194913377133
91.42913069801271,7.916536034945717,0,1,1,0,0.7238020078145794,0.0,68.98818912725869
48.2474639497285,3.835554462950328,3,1,1,2,0.1850557756784162,0.06091684239948642,162.57476373551987
67.5990713498778,4.097110410423163,6,1,0,3,0.2769608589625225,0.08746474087670995,151.9153765980064
76.39111739761591,7.156266045224831,0,1,0,1,0.5466751595893425,0.0,67.82755237625993
63.38195549302337,4.707254618362282,2,0,1,2,0.29835500271536686,0.031064604743431975,103.08177141516522
52.21755732177249,4.30355423619043,9,0,0,3,0.2247210900156306,0.16911711947962518,166.26467149727537
56.43189598059834,6.701103532725455,2,1,0,1,0.37815597751398294,0.03482385468652542,110.06258635577439
87.04448287404448,9.589426839683767,0,1,1,0,0.8347067003187562,0.0,65.00838292753669
57.73357380834628,5.00913961228905,6,0,1,2,0.28919553152240096,0.1021562219179548,147.22072813020847
50.63100327483899,4.462175622750211,6,0,0,3,0.22592442856837264,0.11620924675937766,137.05811861140995
72.77364552983013,5.331538663582911,1,1,1,2,0.38799550483216705,0.013554976073341166,110.56866115225532
38.09766256520568,2.0345016279946497,9,0,0,3,0.07750975651170179,0.23019278927455375,191.7298292948211
52.21969903650089,6.862244269141273,3,0,0,2,0.3583443304495103,0.05637010457241483,93.46907961779274
72.60228987106409,5.993735019841413,1,0,0,1,0.4351588873208743,0.01358653381235546,57.42903502972885
62.893676304000266,4.704629366824952,2,1,1,2,0.29589143652738226,0.03130200225894317,133.58317686187496
82.66477377304504,7.070082296727186,0,1,0,0,0.5844467536157635,0.0,61.98481474331903
71.88914081481427,5.536809941768801,3,0,0,2,0.3980365095686809,0.041158394329574376,80.42680947634173
52.37036932142843,6.128933739319421,4,0,0,2,0.3209745234747214,0.07494795428357628,106.98496198197446
58.909246319014336,5.287860533029512,5,0,1,2,0.31150387864083,0.08345957105477843,134.65145101583812
98.71967263083896,8.12644240748495,2,0,0,0,0.802239734120281,0.020056223082520298,30.648115331736292
86.97499643595634,8.294773443017801,0,1,0,0,0.7214378906435386,0.0,51.55113634895465
62.28934831713774,2.6278479518800206,4,0,1,3,0.16368693639913162,0.06320178839504442,134.57141192346216
44.98463239772776,4.721211137578483,3,0,1,2,0.21238194749602615,0.06523918630147056,131.40931191437983
92.91327620993852,7.840446701494551,0,0,1,0,0.7284815899852646,0.0,37.88449028258873
84.79728030421232,8.003008340218036,0,1,0,0,0.6786333415024178,0.0,55.187677994697495
85.460522510479,5.9093330150326935,2,1,0,1,0.5050146871531183,0.023131944405697994,84.99281241435753
90.0571302778033,8.139432142323619,0,1,0,0,0.7330139008285778,0.0,49.24570901057861
87.86590131287232,6.7929493521852695,0,0,1,1,0.5968686174024509,0.0,48.16935192620133
75.04132882654866,7.673616358771987,2,1,0,1,0.5758383684673917,0.026301486716020284,86.59058937959139
91.09691250681928,8.312542600624077,0,1,1,0,0.7572469659982596,0.0,67.34037449006033
77.27202925453652,4.810715580441337,3,1,1,2,0.37173375506711764,0.038327867931520695,128.67439284325678
50.0,6.724314659692227,2,1,1,1,0.3362157329846113,0.0392156862745098,136.37842670153887
